cnpj;razao_social;nome_fantasia;data_abertura;tempo_de_mercado_anos;situacao_cadastral;natureza_juridica;matriz_filial;cnae_principal;cnaes_secundarios;rossi;endereco;bairro;municipio;uf;telefone_1;telefone_2;email;capital_social;porte;Faturamento Anual;opcaoSimples;opcaoMei;socios;outrosTelefones;outrosEmails
04666481000120;AKAMINE CLINICA DE FISIOTERAPIA S/S LTDA.;AKAMINE;03/09/2001;23;Ativa;Sociedade Simples Limitada;Matriz;8650004 - Atividades de fisioterapia;;80240000;Avenida Sete De Setembro, 4698, Andar 14 Sala 1405;Batel;Curitiba;PR;41 32420073;;akemi.nishi@ig.com.br;0;ME;até R$360.000;Não;Não;Akemi Pedroso Nishi Brandao|Tiemi Pedroso Nishi Dorigo;41 32420073;
04694547000195;CENTRO DE REABILITACAO AQUATICA LTDA;CLINICA ANAHI;15/08/2001;23;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;8650005 - Atividades de terapia ocupacional;81670010;Rua Tenente Ferreira Francisco De Souza, 3;Carmo;Curitiba;PR;41 30236074;41 998090025;cra_fisioterapia@hotmail.com;30000;ME;até R$360.000;Não;Não;Ana Paula Leal De Souza|Ana Lucia Leal De Souza Santos;41 2961114,412961114,;
04515918000124;CENTRO DO SER PSICOLOGOS E FISIOTERAPEUTAS ASSOCIADOS S/S LTDA;CENTRO DO SER;11/06/2001;23;Ativa;Sociedade Simples Limitada;Matriz;8650003 - Atividades de psicologia e psicanálise;8650004 - Atividades de fisioterapia;80730080;Alameda Princesa Izabel, 1821;Bigorrilho;Curitiba;PR;41 32337364;;centrodoser@centrodoser.com.br;15000;ME;até R$360.000;Não;Não;Doris Stoehr Vieira De Souza|Tereza Cristina Rego De Camargo;41 32337364;
04516529000113;ELIANI DE SOUZA ARRUDA & CIA LTDA;;11/06/2001;23;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;;80530905;Avenida Candido De Abreu, 526, Conj 204 Andar 02 Cond Centro Cmr Candido Dbloco Centro Cmr Candido D;Centro Civico;Curitiba;PR;41 33426808;41 995741221;exacont@exacont.com.br;0;ME;até R$360.000;Sim;Não;Eliseu Augusto De Arruda|Eliani De Souza Arruda;41 33426808,41 995741221;
04447375000155;NEOFISIO SERVICOS FISIOTERAPEUTICOS LTDA;NEOFISIO;09/05/2001;23;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;8599604 - Treinamento em desenvolvimento profissional e gerencial|8650005 - Atividades de terapia ocupacional;80330000;Rua Carlos Dietzsch, 359, Sala 01 Cond Carlos Dietzsch Ct C;Portao;Curitiba;PR;41 999778255;41 30232870;samiraslanconi@hotmail.com;0;ME;até R$360.000;Sim;Não;Samira Said Lanconi|Dermeval Joao Lanconi Filho;41 999778255,41 30232870;
04309794000120;CENTRO DE FISIOTERAPIA BATEL LTDA;ESCOLA DE SAUDE;01/03/2001;23;Ativa;Sociedade Simples Limitada;Matriz;8650004 - Atividades de fisioterapia;;80440220;Rua Bruno Filgueira, 369, Andar 7 Conj 701 E 702;Batel;Curitiba;PR;41 32445401;41 33424032;fisio@escoladesaude.com.br;93700;ME;até R$360.000;Sim;Não;Silvana Sostisso;41 32445401,41 33424032;
04226255000128;FISIOTERAPIA FISIOLOGICA LTDA;;04/01/2001;23;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;8650005 - Atividades de terapia ocupacional;82800300;Rua Nossa Senhora De Fatima, 149;Capao Da Imbuia;Curitiba;PR;;;;0;ME;até R$360.000;Não;Não;Roberto Fernandes|Elda Cristiane Bissi;;
05433605000190;CLINICA DE FISIOTERAPIA VIDA EM EQUILIBRIO LTDA;CLINICA DE FISIOTERAPIA BIOEQUILIBRIO;26/11/2002;22;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;;82970330;Rua Engenheiro Bernardino D'Oliveira, 239, Terreo;Cajuru;Curitiba;PR;41 2612585;;bioequilibrio@pop.com.br;15000;ME;até R$360.000;Sim;Não;Vera Lucia Raimundo Goncalves|Marlene Alice Bosska;41 2612585;
05401210000105;FISIOFLEX CENTRO DE FISIOTERAPIA LTDA;FISIOFLEX;15/10/2002;22;Ativa;Sociedade Simples Limitada;Matriz;8650004 - Atividades de fisioterapia;8650005 - Atividades de terapia ocupacional;80740050;Rua Pedro Viriato Parigot De Souza, 85;Campina Do Siqueira;Curitiba;PR;;;;0;ME;até R$360.000;Sim;Não;Danielle Cristina Belo Lippi|Milena Farias Ruschel|Melissa Bomfim Lopes;;
05339818000157;FISIO ATIVA S/S;FISIO ATIVA;30/08/2002;22;Ativa;Sociedade Simples Pura;Matriz;8650004 - Atividades de fisioterapia;8650005 - Atividades de terapia ocupacional;81130000;Avenida Winston Churchill, 1323;Capao Raso;Curitiba;PR;41 30693552;41 30273353;fisioativasaomarcos@gmail.com;15300;ME;até R$360.000;Sim;Não;Cristhiane Martins De Souza|Mariane Martins De Souza;41 30693552,41 30273353;
05253472000170;ABDO & AFARA LTDA;CLINICA DE FISIOTERAPIA-FISIOATIVA;22/08/2002;22;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;7739002 - Aluguel de equipamentos científicos, médicos e hospitalares, sem operador|8650005 - Atividades de terapia ocupacional;80040455;Rua Itupava, 1767;Hugo Lange;Curitiba;PR;41 30426636;;carlosafara@bol.com.br;10000;ME;até R$360.000;Sim;Não;Carlos Roberto Benitez Afara Rodriguez|Angela Abdo De Carvalho Afara;41 30426636;
86871829000266;CLINILIFE - CLINICA DE FISIOTERAPIA LTDA;CLINILIFE;25/07/2002;22;Ativa;Sociedade Empresária Limitada;Filial;8650004 - Atividades de fisioterapia;8650005 - Atividades de terapia ocupacional;81050430;Rua Dr Luiz Losso Filho, 716, Loja 04;Novo Mundo;Curitiba;PR;41 2463673;;;5000;ME;até R$360.000;Sim;Não;Taciana Perdonsini Sobrinho|Geraldina Ivone Perdonsini;41 2463673;
05212712000198;EXLINE CLINICA INTEGRADA LTDA;;18/07/2002;22;Ativa;Sociedade Simples Limitada;Matriz;8630503 - Atividade médica ambulatorial restrita a consultas;8650004 - Atividades de fisioterapia;80730000;Rua Padre Anchieta, 1846, Slj 03;Bigorrilho;Curitiba;PR;41 30187843;;contato@exline.com.br;0;ME;até R$360.000;Não;Não;Gilian Fernanda Dias Erzinger|Fabiano Luiz Erzinger;41 30187843;
05153685000120;TOQUE DE BOLA CLINICA DE FUTEBOL LTDA;ARENA COF SPORTS;04/07/2002;22;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;9319199 - Outras atividades esportivas não especificadas anteriormente;80030280;Rua Alberto Bolliger, 288;Juveve;Curitiba;PR;41 2228383;;;10000;ME;até R$360.000;Sim;Não;Thania Cristiane Ferreira Fratoni;41 2228383;
05036733000108;MAXCLIN CLINICA DE FISIOTERAPIA LTDA;;16/04/2002;22;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;;80240210;Avenida Republica Argentina, 452, Conj 102 Andar 01 Cond Presidente Vargas Ct;Agua Verde;Curitiba;PR;41 32434237;;isabelarache@yahoo.com.br;0;ME;até R$360.000;Sim;Não;Isabela Gayer Rache Silva|Waldemar Clariano Da Silva Filho;41 32434237;
05039307000110;PLENITUDE REGIA CENTRO MULTIDISCIPLINAR DE SAUDE LTDA;PLENITUDE EVENTOS;08/04/2002;22;Ativa;Sociedade Empresária Limitada;Matriz;8630504 - Atividade odontológica;8630503 - Atividade médica ambulatorial restrita a consultas|8650002 - Atividades de profissionais da nutrição|8650003 - Atividades de psicologia e psicanálise|8650004 - Atividades de fisioterapia|8650006 - Atividades de fonoaudiologia|8690904 - Atividades de podologia|9602502 - Atividades de estética e outros serviços de cuidados com a beleza;80730380;Rua Bruno Filgueira, 1600;Bigorrilho;Curitiba;PR;41 30272711;;skj@skjcontabilidade.com.br;15000;ME;até R$360.000;Não;Não;Regina Tavares Ribas|Socrates Ayres Ribas;41 30272711;
05974478000136;CLINICABE CENTRO DE ATENDIMENTO A SAUDE LTDA;CLINICARE CENTRO DE ATENDIMENTO A SAUDE LTDA;06/11/2003;21;Ativa;Sociedade Empresária Limitada;Matriz;8630504 - Atividade odontológica;8630501 - Atividade médica ambulatorial com recursos para realização de procedimentos cirúrgicos|8650004 - Atividades de fisioterapia;80060150;Rua General Carneiro, 990, Esquina Nilo Cairo;Alto Da Xv;Curitiba;PR;41 3626261;;carolbeca@ibest.com.br;10000;ME;até R$360.000;Sim;Não;Clemente Arnoldo Escobar Fermandois|Gisele Cristina Pugsley Escobar;41 3626261;
05920918000172;CLINIKIDS EMERGENCIAS E ESPECIALIDADES PEDIATRICAS LTDA;;25/09/2003;21;Ativa;Sociedade Empresária Limitada;Matriz;8630503 - Atividade médica ambulatorial restrita a consultas;8650004 - Atividades de fisioterapia|8650006 - Atividades de fonoaudiologia|8630506 - Serviços de vacinação e imunização humana;80730360;Rua Euclides Da Cunha, 441;Bigorrilho;Curitiba;PR;;;;12000;ME;até R$360.000;Não;Não;Sergio Cenovicz Bueno;;
05792746000107;INSTITUTO DE TRAUMATOLOGIA DO ESPORTE E REABILITACAO LTDA;;25/07/2003;21;Ativa;Sociedade Empresária Limitada;Matriz;8630503 - Atividade médica ambulatorial restrita a consultas;8650004 - Atividades de fisioterapia;80240000;"Avenida Sete De Setembro, 4698, Sala: 708/709;";Batel;Curitiba;PR;41 30238313;;vanessa.escritoriomoraes@gmail.com;5000;ME;até R$360.000;Sim;Não;Mario Massatomo Namba|Elisa Cristina Bagatin|Edmar Stieven Filho|Maisa Sayuri Namba;41 30238313;
05784800000164;V SPORTS ACADEMIA DE GINASTICA LTDA;STUDIO CORPO LIVRE;20/06/2003;21;Ativa;Sociedade Empresária Limitada;Matriz;9313100 - Atividades de condicionamento físico;4729699 - Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente|8592901 - Ensino de dança|8650004 - Atividades de fisioterapia;81540370;Praca Rui Barbosa, 765;Centro;Curitiba;PR;;;;0;ME;até R$360.000;Sim;Não;Viviane Kuffner Sandri|Volnei Jorge Sandri;;
05629979000185;CLINICA DE FISIOTERAPIA SAO FRANCISCO LTDA;;30/04/2003;21;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;8650003 - Atividades de psicologia e psicanálise|8690901 - Atividades de práticas integrativas e complementares em saúde humana;81330000;Avenida Frederico Lambertucci, 452, Terreo;Fazendinha;Curitiba;PR;41 32456171;;clinsaofrancisco@hotmail.com;20000;ME;até R$360.000;Sim;Não;Luciane Rose Cordeiro|Cristiane Maiorki Da Silva|Patricia Carolina De Paula;41 32456171;
05580719000162;INSTITUTO DE FISIOTERAPIA INTEGRADA DO PARANA LTDA;;24/03/2003;21;Ativa;Sociedade Simples Limitada;Matriz;8650004 - Atividades de fisioterapia;8650005 - Atividades de terapia ocupacional;80330290;Rua Aristides Pereira Da Cruz, 21, Casa 57;Portao;Curitiba;PR;41 33330025;;;0;ME;até R$360.000;Sim;Não;Rafael Michel De Macedo|Ana Carolina Brandt De Macedo;41 33330025;
05522169000125;ANA CAROLINA FRARESSO FISIOTERAPEUTA LTDA;ANA CAROLINA FRARESSO FISIOTERAPEUTA;10/02/2003;21;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;4618401 - Representantes comerciais e agentes do comércio de medicamentos, cosméticos e produtos de perfumaria|8599604 - Treinamento em desenvolvimento profissional e gerencial;80045305;Rua Itupava, 706;Alto Da Rua Xv;Curitiba;PR;41 999980431;;carolfraresso@gmail.com;50000;ME;até R$360.000;Não;Não;Ana Carolina Fraresso|Eliane Andrade Fraresso;41 999980431;
07171387000198;STUDIO KPILATES LTDA;;28/12/2004;20;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;8650005 - Atividades de terapia ocupacional;80320200;Rua Professora Doracy Cezzarino, 300;Portao;Curitiba;PR;41 32532003;;emervas@brturbo.com.br;0;ME;até R$360.000;Sim;Não;Karla Patricia Franciosi|Maria Buratto Franciosi;41 32532003;
07167235000111;FISIOTARUMA-CENTRO DE ATIVIDADES DE FISIOTERAPIA E TERAPIAS INTEGRADAS EM EQUILIBRIO LTDA;FISIOTARUMA;14/12/2004;20;Ativa;Sociedade Empresária Limitada;Matriz;8630503 - Atividade médica ambulatorial restrita a consultas;8650004 - Atividades de fisioterapia|8690999 - Outras atividades de atenção à saúde humana não especificadas anteriormente;82800130;Rua Engenheiro Antonio Batista Ribas, 495, Casa 03;Taruma;Curitiba;PR;41 32674172;;contato@fisiotaruma.com.br;62200;ME;até R$360.000;Sim;Não;Oscar Severino Dill;41 32674172;
07129555000187;CLINICA REAFITOS TERAPIA OCUPACIONAL LTDA;;06/12/2004;20;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;8650005 - Atividades de terapia ocupacional;80240000;Avenida Sete De Setembro, 4884, Sala 03;Batel;Curitiba;PR;41 32430788;;verabet@hotmail.com;93700;ME;até R$360.000;Sim;Não;Vera Lucia Presendo Bet;41 32430788;
07089033000107;FUCHS - CENTRO DE FISIOTERAPIA S/S LTDA;FUCHS - CENTRO DE FISIOTERAPIA;03/11/2004;20;Ativa;Sociedade Simples Limitada;Matriz;8650004 - Atividades de fisioterapia;8650005 - Atividades de terapia ocupacional;80240000;Avenida Sete De Setembro, 4848, Conj 1101, 1102 E 1103 Andar 11;Batel;Curitiba;PR;41 32472065;;cadastro@exactaonline.com.br;0;ME;até R$360.000;Não;Não;Ana Cristina Pedroso Fuchs|Eliezer Augusto Rosa Filus;41 32472065;
07051720000125;MKS FISIOTERAPIA LTDA;;02/07/2004;20;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;;80530000;Avenida Candido De Abreu, 469, Conj. 1806;Centro Civico;Curitiba;PR;41 30166923;;;0;ME;até R$360.000;Sim;Não;Maritza Klein Steffenhagen|Maristela Klein Sternadt;41 30166923;
06342393000106;DEL CUORE SERVICOS MEDICOS E FISIOTERAPEUTICOS LTDA;DEL CUORE;25/06/2004;20;Ativa;Sociedade Empresária Limitada;Matriz;8650005 - Atividades de terapia ocupacional;8650004 - Atividades de fisioterapia;80240130;Rua Doutor Alexandre Gutierrez, 345, Apt 41;Agua Verde;Curitiba;PR;41 30294439;;;0;ME;até R$360.000;Não;Não;Andre Luiz Dias|Claudia Maria Castelo Branco Silva Dias;41 30294439;
06326261000182;MARCIA REGINA MACHADO SANTOS VALIATI;COMPLETUDE ASSESSORIA E CONSULTORIA;18/06/2004;20;Ativa;Empresário (Individual);Matriz;8650005 - Atividades de terapia ocupacional;7020400 - Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica|8230001 - Serviços de organização de feiras, congressos, exposições e festas|8650004 - Atividades de fisioterapia|7830200 - Fornecimento e gestão de recursos humanos para terceiros;80420210;Rua Visconde Do Rio Branco, 1630, Conj 1907;Centro;Curitiba;PR;41 33229319;;marciavaliati@hotmail.com;0;ME;até R$360.000;Não;Não;;41 33229319;
06311359000166;QUALYLIFE SERVICOS LTDA;DIET CARE;08/06/2004;20;Ativa;Sociedade Simples Limitada;Matriz;8650002 - Atividades de profissionais da nutrição;8630503 - Atividade médica ambulatorial restrita a consultas|8650004 - Atividades de fisioterapia|4619200 - Representantes comerciais e agentes do comércio de mercadorias em geral não especializado;80810120;Rua Professora Rosa Saporski, 320;Merces;Curitiba;PR;41 33353300;;ercilia_haraki@yahoo.com.br;100000;ME;até R$360.000;Sim;Não;Lauro Toshiharu Araki|Ercilia Hanae Araki;41 33353300;
06290112000100;RAEC RODRIGUES E ARAUJO ENGENHARIA E CONSULTORIA LTDA;RAEC ENGENHARIA E CONSULTORIA;01/06/2004;20;Ativa;Sociedade Empresária Limitada;Matriz;7112000 - Serviços de engenharia;8650004 - Atividades de fisioterapia|9313100 - Atividades de condicionamento físico;80530280;Rua Deputado Mario De Barros, 1130, Apto 151;Juveve;Curitiba;PR;41 996269173;;fernandoaraujo@uol.com.br;0;ME;até R$360.000;Não;Não;Fernando Augusto Infante Araujo|Maria Fernanda Rodrigues Araujo;41 996269173;
06276712000114;ESPACO VITAL - REABILITACAO E ESTETICA;ESPACO VITAL - REABILITACAO E ESTETICA;20/05/2004;20;Ativa;Sociedade Simples Limitada;Matriz;8650004 - Atividades de fisioterapia;8650005 - Atividades de terapia ocupacional;80420090;Avenida Do Batel, 1230, Conjunto 307;Batel;Curitiba;PR;;;;0;ME;até R$360.000;Não;Não;Felicia Christina Machado De Oliveira|Ligia Maria Solis Machado De Oliveira;;
06218603000140;FISIOFORM CLINICA DE FISIOTERAPIA LTDA;FISIOFORM CLINICA DE FISIOTERAPIA E ESTETICA;22/04/2004;20;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;8650005 - Atividades de terapia ocupacional;80410240;Rua Ebano Pereira, 44, Conjunto 703;Centro;Curitiba;PR;41 30294040;;;0;ME;até R$360.000;Sim;Não;Sumaia Abboud Brambilla|Angelica Rui Corbetta;41 30294040;
06249906000120;INTEGRAL CARE S/S;INTEGRAL CARE;22/04/2004;20;Ativa;Sociedade Simples Limitada;Matriz;8650004 - Atividades de fisioterapia;;80510350;Rua Coronel Joao Guilherme Guimaraes, 42;Merces;Curitiba;PR;41 33399824;;atendimento@integralcare.com.br;0;ME;até R$360.000;Sim;Não;Gustavo Filoco De Rezende|Fernando Bordenowsky Pereira|Leandro Bordenowsky Pereira;41 33399824;
06223384000198;MAXICORPORE COMERCIO E SERVICOS LTDA;MAXICORPORE;19/04/2004;20;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;6203100 - Desenvolvimento e licenciamento de programas de computador não customizáveis|8599604 - Treinamento em desenvolvimento profissional e gerencial|9319101 - Produção e promoção de eventos esportivos;80740000;Rua General Mario Tourinho, 1805, Sala 403 Andar 4 Cond Lakeside Corporate E;Campina Do Siqueira;Curitiba;PR;41 30248119;;curitiba@overstress.com.br;100000;ME;até R$360.000;Sim;Não;Marcelo Rodrigo Alves;41 30248119;
06220002000172;SISPREV - SISTEMA DE PREVENCAO A SAUDE DO TRABALHADOR LTDA;SISPREV;15/04/2004;20;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;9609299 - Outras atividades de serviços pessoais não especificadas anteriormente;80210220;Rua Coronel Joao Da Silva Sampaio, 101;Jardim Botanico;Curitiba;PR;41 30293060;;jeduvieira@gmail.com;10000;ME;até R$360.000;Sim;Não;Joao Eduardo De Azevedo Vieira|Luciana Aimone Santos;;
06177400000153;PADRAO SERVICOS DE FISIOTERAPIA LTDA;;15/03/2004;20;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;8650005 - Atividades de terapia ocupacional;80240000;Avenida Sete De Setembro, 5402, Conj 138;Batel;Curitiba;PR;;;;0;ME;até R$360.000;Não;Não;Luciana Padrao De Andrade|Maria Da Gloria Padrao De Andrade;;
06204625000151;A & K ASSESSORIA E MARKETING ESPORTIVO LTDA;;05/03/2004;20;Ativa;Sociedade Empresária Limitada;Matriz;9311500 - Gestão de instalações de esportes;5611203 - Lanchonetes, casas de chá, de sucos e similares|7020400 - Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica|7319003 - Marketing direto|8230002 - Casas de festas e eventos|8591100 - Ensino de esportes|8650004 - Atividades de fisioterapia|8650099 - Atividades de profissionais da área de saúde não especificadas anteriormente;82590200;Rodovia Br Cento E Dezesseis, 4821;Bairro Alto;Curitiba;PR;41 30684821;;contatojanisset@outlook.com;10000;ME;até R$360.000;Não;Não;Almir Domingues Dos Santos|Kellyn Keskoski Binhara Domingues Dos Santos;41 30684821;
06306961000105;F.D. CHAVES DA CRUZ FISIOTERAPIA;FISIO CRUZ FISIOTERAPIA;01/03/2004;20;Ativa;Empresário (Individual);Matriz;8650004 - Atividades de fisioterapia;8660700 - Atividades de apoio à gestão de saúde|8690903 - Atividades de acupuntura|8690999 - Outras atividades de atenção à saúde humana não especificadas anteriormente|9602502 - Atividades de estética e outros serviços de cuidados com a beleza;81510640;Rua Alvorada, 123;Guabirotuba;Curitiba;PR;41 999999999;;chemistryleo@gmail.com;0;ME;até R$360.000;Não;Não;;41 999999999;
07803394000165;MADELON CRISTIANE ZOLET HURKI;;18/11/2005;19;Ativa;Empresário (Individual);Matriz;4772500 - Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal;4789001 - Comércio varejista de suvenires, bijuterias e artesanatos|8650004 - Atividades de fisioterapia|9313100 - Atividades de condicionamento físico|9602501 - Cabeleireiros, manicure e pedicure|9602502 - Atividades de estética e outros serviços de cuidados com a beleza;81050110;Rua Pedro Zagonel, 319;Novo Mundo;Curitiba;PR;41 32484192;;;20000;ME;até R$360.000;Sim;Não;;41 32484192;
07731389000194;SAMSARA CLINICA DE FISIOTERAPIA E ESTETICA LTDA;SAMSARA CLINICA DE ESTETICA;10/11/2005;19;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;8690903 - Atividades de acupuntura|9602502 - Atividades de estética e outros serviços de cuidados com a beleza;81510000;Avenida Senador Salgado Filho, 1385, Loja 06;Guabirotuba;Curitiba;PR;41 32966732;;samsara@esteticasamsara.com.br;8000;ME;até R$360.000;Sim;Não;Aline Gomes Medeiros|Arilton Medeiros Junior;41 32966732;
07739033000105;CHUMAN & SILVA LTDA.;;20/10/2005;19;Ativa;Sociedade Simples Limitada;Matriz;8630503 - Atividade médica ambulatorial restrita a consultas;8650004 - Atividades de fisioterapia|8690901 - Atividades de práticas integrativas e complementares em saúde humana;82530030;Rua Madre Leonie, 463;Jardim Social;Curitiba;PR;41 33426808;41 33426717;;10000;ME;até R$360.000;Não;Não;Dalton Fujiwara Chuman|Jean Marcelo Ferreira Da Silva;41 33426808,41 33426717;
